customer_id,age,country,marketing_opt_in,n_sessions,n_purchases,ticket_promedio,n_products_viewed,n_products_carted,rating_promedio_usr,country_encoded
39,-1.2221559210679236,MX,False,-0.810321155425572,1.0217131245134572,0.08432230524237397,-0.7896131595985616,-0.5306855850568597,-0.5776364205016018,10
40,1.044127435594917,DE,True,1.215481733138358,2.5685914356617645,0.7835668282859101,1.5426637144168005,2.7339128324229347,1.211441913741591,4
41,-0.7450436354546941,BR,True,-0.810321155425572,-1.2986043422090043,-0.8914931047104405,-0.9562043648853732,-0.5306855850568597,-0.5776364205016018,2
42,-1.2817949567695774,NL,False,-0.405160577712786,0.24827396893930334,-0.6336527111463974,-0.45643074902493846,-0.7818085402476131,2.2177984767533867,11
43,-0.26793134984146444,GB,False,0.0,1.0217131245134572,0.9465403634924388,0.4598208800525252,0.22268328051540065,-0.5776364205016018,7
44,-0.9835997782613088,CA,False,-0.405160577712786,-1.2986043422090043,-0.8914931047104405,-0.7063175569551559,-1.28405445062912,-0.5776364205016018,3
45,-0.8046826711563477,MX,False,0.0,1.0217131245134572,0.152202985442507,0.3765252774091194,0.4738062357061541,2.2177984767533867,10
46,-1.6992682066811533,GB,True,0.0,0.24827396893930334,-0.5964449496167216,-0.20654394109472113,-0.02843967467535279,1.0996245178513913,7
47,-0.3275703855431181,DE,True,0.810321155425572,-1.2986043422090043,-0.8914931047104405,0.12663846947890203,1.7294210116599213,-0.5776364205016018,4
48,0.1495419000701115,ES,True,0.810321155425572,0.24827396893930334,0.9137163923808223,0.7930032906261484,1.2271751012784144,1.845073823786055,5
49,0.1495419000701115,SE,True,0.810321155425572,1.0217131245134572,0.6891764688868804,0.7930032906261484,0.976052146087661,1.658711497302389,13
50,-1.0432388139629625,ES,False,-0.810321155425572,-0.5251651866348505,0.6327589922022934,-0.62302195431175,-1.0329314954383666,-0.5776364205016018,5
51,-1.2817949567695774,FR,True,0.405160577712786,0.24827396893930334,0.20039745152924396,0.7097076879827425,0.976052146087661,-0.5776364205016018,6
52,0.08990286436845779,DE,True,-0.405160577712786,0.24827396893930334,-0.44875750099838163,-0.7896131595985616,-0.02843967467535279,-0.5776364205016018,4
53,-1.4607120638745386,SE,True,0.0,-1.2986043422090043,-0.8914931047104405,0.04334286683549624,0.976052146087661,-0.5776364205016018,13
54,0.44773707857838,AE,False,0.405160577712786,0.24827396893930334,-0.15456704402993518,0.20993407212230783,-0.27956262986610625,-0.5776364205016018,0
55,-0.08901424273650331,US,True,0.0,0.24827396893930334,0.5444977708349723,-0.5397263516683443,-0.7818085402476131,-0.5776364205016018,15
56,0.2091809357717652,NL,False,0.405160577712786,1.0217131245134572,-0.29104995999590666,0.7930032906261484,1.478298056469168,-0.5776364205016018,11
57,0.08990286436845779,US,True,-1.620642310851144,-0.5251651866348505,-0.09603935767205883,-1.2893867754589963,-1.28405445062912,-0.5776364205016018,15
58,-1.2221559210679236,BR,True,0.810321155425572,0.24827396893930334,0.1146684817698704,1.0428900985563656,1.2271751012784144,-0.5776364205016018,2
59,-1.341433992471231,AU,True,0.810321155425572,-0.5251651866348505,-0.22232519592645786,1.2094813038431773,0.22268328051540065,-0.5776364205016018,1
60,-1.4607120638745386,BR,True,1.620642310851144,1.0217131245134572,-0.37099287097368056,1.709254919703612,0.4738062357061541,1.938254987027888,2
61,-1.0432388139629625,ES,True,1.620642310851144,1.0217131245134572,-0.10603222154428066,1.4593681117733945,0.976052146087661,1.658711497302389,5
62,0.2091809357717652,IN,False,0.810321155425572,1.0217131245134572,0.18125580765411642,0.12663846947890203,0.4738062357061541,1.2393962627141408,8
63,1.1037664712965707,ES,True,0.0,-0.5251651866348505,1.0634051366247979,1.0428900985563656,0.22268328051540065,-0.5776364205016018,5
64,0.1495419000701115,GB,False,-1.620642310851144,-0.5251651866348505,-0.6278938808767109,-1.5392735833892137,-1.28405445062912,-0.5776364205016018,7
65,-1.16251688536627,IN,True,0.810321155425572,-0.5251651866348505,-0.36306937400687805,1.4593681117733945,1.7294210116599213,-0.5776364205016018,8
66,1.5212397212081468,AE,False,0.0,0.24827396893930334,0.3825153534620919,-0.37313514638153267,-1.0329314954383666,-0.5776364205016018,0
67,-1.0432388139629625,MX,False,-0.405160577712786,-1.2986043422090043,-0.8914931047104405,-0.62302195431175,-0.27956262986610625,-0.5776364205016018,10
68,1.7001568283131079,PL,False,0.810321155425572,0.24827396893930334,-0.0896678858843207,0.7097076879827425,0.976052146087661,-0.5776364205016018,12
69,-1.5799901352778458,CA,True,0.0,0.24827396893930334,1.1620812637989983,1.1261857011997716,1.478298056469168,1.938254987027888,3
70,-0.566126528349733,BR,False,0.0,1.0217131245134572,-0.5301162945956529,1.2094813038431773,0.4738062357061541,1.658711497302389,2
71,-1.4607120638745386,CA,True,-1.215481733138358,-1.2986043422090043,-0.8914931047104405,-0.7063175569551559,-0.27956262986610625,-0.5776364205016018,3
72,-0.3275703855431181,US,False,1.215481733138358,0.24827396893930334,-0.011331457109437944,0.9595944959129599,-0.02843967467535279,2.2177984767533867,15
73,-0.3275703855431181,US,True,0.405160577712786,0.24827396893930334,0.6109489541596514,0.12663846947890203,1.2271751012784144,-0.5776364205016018,15
74,-0.9239607425596552,IN,False,1.620642310851144,2.5685914356617645,-0.1896183074160688,1.6259593170602062,1.2271751012784144,-0.5776364205016018,8
75,0.08990286436845779,CA,True,0.0,-0.5251651866348505,3.9241959693192117,0.04334286683549624,1.478298056469168,1.5189397524396395,3
76,1.1634055069982245,GB,True,0.0,1.0217131245134572,-0.05789221248137035,-1.039499967528779,-0.7818085402476131,1.658711497302389,7
77,-0.148653278438157,US,False,-0.810321155425572,-1.2986043422090043,-0.8914931047104405,-1.1227955701721848,-1.28405445062912,-0.5776364205016018,15
78,1.2230445426998782,SE,True,-0.405160577712786,0.24827396893930334,0.5880770041523863,-1.039499967528779,-0.7818085402476131,-0.5776364205016018,13
79,1.3423226141031857,US,True,-0.405160577712786,1.0217131245134572,1.5254457552834648,0.2932296747657136,0.7249291908969075,-0.5776364205016018,15
80,0.38809804287672633,ES,False,0.0,0.24827396893930334,0.6092744006769768,-0.12324833845131533,0.976052146087661,1.658711497302389,5
81,0.38809804287672633,GB,True,1.620642310851144,2.5685914356617645,-0.3443307121080688,1.8758461249904235,0.7249291908969075,2.2177984767533867,7
82,-1.2221559210679236,US,False,-0.810321155425572,-0.5251651866348505,-0.5841104337199465,-0.8729087622419675,-1.0329314954383666,-0.5776364205016018,15
83,1.640517792611454,PL,False,-1.215481733138358,-1.2986043422090043,-0.8914931047104405,-1.039499967528779,-0.27956262986610625,-0.5776364205016018,12
84,-1.1028778496646163,GB,True,-0.405160577712786,-1.2986043422090043,-0.8914931047104405,-0.7063175569551559,-1.0329314954383666,-0.5776364205016018,7
85,-0.7450436354546941,BR,False,0.0,-0.5251651866348505,-0.27844315897999744,-0.12324833845131533,-0.5306855850568597,0.5405375384003936,2
86,-1.16251688536627,CA,False,0.810321155425572,-0.5251651866348505,1.1104560052111716,0.5431164826959309,-0.02843967467535279,-0.5776364205016018,3
87,0.9844883998932633,SG,True,-0.810321155425572,-1.2986043422090043,-0.8914931047104405,-0.62302195431175,-0.27956262986610625,-0.5776364205016018,14
88,1.4019616498048393,FR,True,-1.620642310851144,-1.2986043422090043,-0.8914931047104405,-1.7891603913194312,-1.5351774058198735,-0.5776364205016018,6
89,-1.4607120638745386,MX,True,-1.620642310851144,-1.2986043422090043,-0.8914931047104405,-1.7058647886760252,-1.28405445062912,-0.5776364205016018,10
90,-0.148653278438157,MX,True,-1.620642310851144,-1.2986043422090043,-0.8914931047104405,-1.1227955701721848,-1.0329314954383666,-0.5776364205016018,10
91,1.3423226141031857,BR,False,2.02580288856393,2.5685914356617645,0.2973745195600478,2.3756197408508584,0.976052146087661,2.2177984767533867,2
92,-0.029375207034849613,PL,True,2.836124043989502,1.7951522800876107,-0.18842569859426153,2.042437330277235,1.2271751012784144,1.845073823786055,12
93,0.8652103284899559,NL,False,0.810321155425572,0.24827396893930334,-0.37368849365310824,0.20993407212230783,-0.02843967467535279,-0.5776364205016018,11
94,-0.9835997782613088,SG,True,0.810321155425572,-0.5251651866348505,2.433761684202934,0.20993407212230783,-0.5306855850568597,-0.5776364205016018,14
95,0.44773707857838,MX,True,0.405160577712786,0.24827396893930334,1.1525648988852613,0.2932296747657136,-0.5306855850568597,-0.5776364205016018,10
96,-0.148653278438157,AU,True,0.405160577712786,-1.2986043422090043,-0.8914931047104405,0.20993407212230783,0.22268328051540065,-0.5776364205016018,1
97,1.4019616498048393,GB,True,0.405160577712786,0.24827396893930334,0.24487522573980058,-0.2898395437381269,-0.02843967467535279,-0.5776364205016018,7
98,0.08990286436845779,AU,True,-0.405160577712786,-0.5251651866348505,-0.4053007959845781,-1.2060911728155905,-1.5351774058198735,-0.5776364205016018,1
99,-1.6992682066811533,BR,True,1.620642310851144,1.7951522800876107,0.6011466898708234,1.9591417276338294,2.7339128324229347,-0.5776364205016018,2
100,0.9844883998932633,IN,False,-0.405160577712786,1.7951522800876107,-0.2842019892496838,-0.03995273580790954,0.976052146087661,1.2859868443350573,8
101,-0.5064874926480792,ES,False,0.810321155425572,1.7951522800876107,0.3369960886708473,1.6259593170602062,2.4827898772321815,1.2859868443350573,5
102,-1.4010730281728847,SG,False,0.0,1.7951522800876107,-0.0661628729750689,0.3765252774091194,1.478298056469168,-0.5776364205016018,14
103,-0.20829231413981072,SE,False,-0.405160577712786,-0.5251651866348505,-0.7904480969997731,-0.7896131595985616,-0.7818085402476131,1.658711497302389,13
104,0.9844883998932633,DE,True,-0.405160577712786,0.24827396893930334,-0.2985786435399646,0.20993407212230783,0.4738062357061541,-0.5776364205016018,4
105,-0.3275703855431181,ES,True,-0.810321155425572,-0.5251651866348505,1.755363309880305,-0.45643074902493846,0.4738062357061541,-0.5776364205016018,5
106,1.640517792611454,AU,True,-0.405160577712786,0.24827396893930334,-0.4765714259179307,-0.7896131595985616,-0.27956262986610625,-0.5776364205016018,1
107,1.640517792611454,NL,True,0.810321155425572,0.24827396893930334,0.7319660753588055,1.1261857011997716,0.976052146087661,1.658711497302389,11
108,0.08990286436845779,AU,False,0.0,0.24827396893930334,0.9617474873960787,-0.5397263516683443,0.4738062357061541,1.658711497302389,1
109,-0.3872094212447718,PL,True,1.215481733138358,-0.5251651866348505,9.649535169352092,1.0428900985563656,0.7249291908969075,-0.5776364205016018,12
110,1.3423226141031857,DE,True,-0.810321155425572,-0.5251651866348505,-0.6454562710608609,-0.8729087622419675,-0.7818085402476131,-0.5776364205016018,4
111,1.2230445426998782,IN,True,-2.02580288856393,-1.2986043422090043,-0.8914931047104405,-2.1223428018930544,-1.786300361010627,-0.5776364205016018,8
112,0.6862932213849948,US,False,-1.215481733138358,-0.5251651866348505,-0.526277074415862,-0.9562043648853732,-0.7818085402476131,-0.5776364205016018,15
113,0.6862932213849948,AU,True,-0.405160577712786,-0.5251651866348505,-0.47579541332839853,-0.20654394109472113,-0.5306855850568597,-0.5776364205016018,1
114,-0.9835997782613088,SG,True,-0.810321155425572,-0.5251651866348505,0.7650895601014698,-0.62302195431175,-0.5306855850568597,-0.5776364205016018,14
115,-1.1028778496646163,AU,False,-0.405160577712786,-1.2986043422090043,-0.8914931047104405,-0.7896131595985616,-0.5306855850568597,-0.5776364205016018,1
116,0.8055712927883022,ES,False,0.0,-1.2986043422090043,-0.8914931047104405,0.20993407212230783,-0.27956262986610625,-0.5776364205016018,5
117,1.7001568283131079,US,True,2.02580288856393,2.5685914356617645,1.3235572308502896,1.8758461249904235,1.478298056469168,2.2177984767533867,15
118,0.38809804287672633,FR,True,1.215481733138358,1.0217131245134572,-0.1668607171588402,2.458915343494264,1.2271751012784144,-0.5776364205016018,6
119,1.461600685506493,BR,True,-0.810321155425572,-1.2986043422090043,-0.8914931047104405,-1.872455993962837,-1.786300361010627,-0.5776364205016018,2
120,-0.8643217068580015,US,True,0.405160577712786,0.24827396893930334,-0.10151228856665429,0.7097076879827425,0.7249291908969075,-0.5776364205016018,15
121,-1.2817949567695774,US,True,-0.810321155425572,0.24827396893930334,-0.2347822401268432,-0.37313514638153267,-1.28405445062912,-0.5776364205016018,15
122,-1.16251688536627,SG,True,-1.215481733138358,-1.2986043422090043,-0.8914931047104405,-1.3726823781024022,-1.28405445062912,-0.5776364205016018,14
123,-0.5064874926480792,NL,True,1.620642310851144,0.24827396893930334,-0.2344963407517524,0.7930032906261484,1.9805439668506748,-0.5776364205016018,11
124,-0.44684845694642555,MX,True,0.0,0.24827396893930334,-0.005776840679102096,0.7930032906261484,-0.02843967467535279,-0.5776364205016018,10
125,-0.7450436354546941,GB,True,-1.620642310851144,-1.2986043422090043,-0.8914931047104405,-1.6225691860326195,-1.28405445062912,-0.5776364205016018,7
126,-0.7450436354546941,US,True,-1.215481733138358,-1.2986043422090043,-0.8914931047104405,-1.7058647886760252,-1.5351774058198735,-0.5776364205016018,15
127,0.1495419000701115,DE,True,0.405160577712786,0.24827396893930334,0.820390667797607,0.7930032906261484,0.22268328051540065,1.2393962627141408,4
128,0.38809804287672633,JP,False,-0.405160577712786,1.0217131245134572,-0.3413410214999762,-0.20654394109472113,-0.5306855850568597,-0.5776364205016018,9
129,-0.08901424273650331,BR,True,0.0,0.24827396893930334,0.5780296832563379,0.3765252774091194,0.4738062357061541,1.658711497302389,2
130,1.3423226141031857,CA,True,1.215481733138358,0.24827396893930334,-0.39022981464050527,0.4598208800525252,0.22268328051540065,1.938254987027888,3
131,0.5073761142800337,US,True,-1.215481733138358,-1.2986043422090043,-0.8914931047104405,-1.3726823781024022,-0.7818085402476131,-0.5776364205016018,15
132,1.2826835784015318,BR,False,-0.810321155425572,-1.2986043422090043,-0.8914931047104405,-0.8729087622419675,-0.27956262986610625,-0.5776364205016018,2
133,0.8055712927883022,US,True,0.810321155425572,-0.5251651866348505,-0.14823641501006724,0.20993407212230783,0.7249291908969075,-0.5776364205016018,15
134,-0.9835997782613088,US,False,-1.215481733138358,-0.5251651866348505,1.0998368855649414,-1.455977980745808,-0.27956262986610625,-0.5776364205016018,15
135,0.6862932213849948,US,True,-0.810321155425572,-0.5251651866348505,-0.8276150157615789,-0.37313514638153267,-0.5306855850568597,-0.5776364205016018,15
136,0.2688199714734189,NL,True,0.810321155425572,-1.2986043422090043,-0.8914931047104405,0.8762988932695541,0.7249291908969075,-0.5776364205016018,11
137,1.044127435594917,US,True,-0.810321155425572,-1.2986043422090043,-0.8914931047104405,-1.039499967528779,-1.5351774058198735,-0.5776364205016018,15
138,0.6862932213849948,GB,False,-0.405160577712786,-0.5251651866348505,-0.7619398450264321,-0.7896131595985616,-1.5351774058198735,-0.5776364205016018,7
139,1.7001568283131079,AU,True,0.0,-1.2986043422090043,-0.8914931047104405,-0.03995273580790954,0.22268328051540065,-0.5776364205016018,1
140,1.7001568283131079,SG,True,-1.215481733138358,-0.5251651866348505,0.8689118760273048,-1.2893867754589963,-1.28405445062912,-0.5776364205016018,14
141,0.03026382866680409,US,False,1.620642310851144,2.5685914356617645,0.045472664444319515,1.2094813038431773,0.976052146087661,1.3791680075768902,15
142,1.2826835784015318,JP,False,-1.620642310851144,0.24827396893930334,0.7660697865303525,-0.9562043648853732,-0.02843967467535279,1.7705288931925887,9
143,1.044127435594917,DE,True,1.620642310851144,1.0217131245134572,0.22346000111990277,1.3760725091299888,0.7249291908969075,-0.5776364205016018,4
144,-0.6257655640513866,DE,True,1.215481733138358,0.24827396893930334,-0.23404707030518118,1.4593681117733945,0.4738062357061541,-0.5776364205016018,4
145,-1.0432388139629625,GB,False,-1.215481733138358,-1.2986043422090043,-0.8914931047104405,-1.1227955701721848,-0.7818085402476131,-0.5776364205016018,7
146,-0.9835997782613088,ES,True,0.810321155425572,1.0217131245134572,-0.1609793585855435,1.0428900985563656,1.2271751012784144,1.0996245178513913,5
147,1.5808787569098004,IN,True,3.241284621702288,1.0217131245134572,0.964701780938684,1.9591417276338294,2.231666922041428,-0.5776364205016018,8
148,1.2230445426998782,NL,True,-0.810321155425572,-0.5251651866348505,0.9383445814065021,-0.12324833845131533,-0.7818085402476131,-0.5776364205016018,11
149,-0.26793134984146444,US,True,-1.215481733138358,-0.5251651866348505,0.25357473529613533,-0.8729087622419675,-0.02843967467535279,-0.5776364205016018,15
150,0.8055712927883022,GB,True,1.620642310851144,-0.5251651866348505,0.5131713678785934,0.8762988932695541,1.2271751012784144,1.658711497302389,7
151,0.08990286436845779,DE,False,0.405160577712786,-0.5251651866348505,-0.1501968678678328,0.7930032906261484,-0.7818085402476131,-0.5776364205016018,4
152,-0.3275703855431181,ZA,True,0.405160577712786,1.0217131245134572,-0.42487809605032045,-0.2898395437381269,-0.02843967467535279,1.0996245178513913,16
153,-1.341433992471231,AU,False,-2.02580288856393,-1.2986043422090043,-0.8914931047104405,-2.0390471992496484,-1.786300361010627,-0.5776364205016018,1
154,-0.6854045997530404,AU,True,0.405160577712786,1.0217131245134572,-0.49441971547717156,0.5431164826959309,0.22268328051540065,-0.5776364205016018,1
155,0.03026382866680409,US,False,-0.405160577712786,-0.5251651866348505,-0.5724294021090933,0.04334286683549624,-0.02843967467535279,-0.5776364205016018,15
156,-1.4607120638745386,GB,False,0.0,-0.5251651866348505,-0.6418621074882906,-0.03995273580790954,-0.7818085402476131,-0.5776364205016018,7
157,-0.08901424273650331,ZA,True,0.405160577712786,-0.5251651866348505,1.7670443414911583,0.2932296747657136,0.7249291908969075,-0.5776364205016018,16
158,-1.341433992471231,FR,False,0.0,-0.5251651866348505,-0.4799613756511504,-0.8729087622419675,-0.27956262986610625,-0.5776364205016018,6
159,1.2230445426998782,US,False,-0.810321155425572,-1.2986043422090043,-0.8914931047104405,-0.8729087622419675,-1.0329314954383666,-0.5776364205016018,15
160,-1.4607120638745386,US,True,-0.405160577712786,1.0217131245134572,-0.5266582735826498,-0.20654394109472113,0.4738062357061541,-0.5776364205016018,15
161,-0.148653278438157,AU,True,-0.405160577712786,0.24827396893930334,2.632584278194659,0.3765252774091194,-0.27956262986610625,-0.5776364205016018,1
162,1.3423226141031857,FR,True,2.430963466276716,1.0217131245134572,-0.24821951075611148,1.8758461249904235,1.9805439668506748,-0.5776364205016018,6
163,1.7001568283131079,DE,True,-0.405160577712786,0.24827396893930334,0.6581631938175054,-0.45643074902493846,-1.28405445062912,-0.5776364205016018,4
164,-0.7450436354546941,US,False,-0.405160577712786,0.24827396893930334,-0.11180466606992359,0.20993407212230783,-0.7818085402476131,-0.5776364205016018,15
165,-1.0432388139629625,ES,False,2.02580288856393,1.0217131245134572,-0.0914649676706058,2.7920977540678873,2.7339128324229347,1.4989723603163898,5
166,-0.20829231413981072,AE,False,0.405160577712786,0.24827396893930334,0.30691539013450675,0.9595944959129599,0.4738062357061541,1.3791680075768902,0
167,0.1495419000701115,AE,True,-0.405160577712786,-0.5251651866348505,1.047231400548232,-0.03995273580790954,0.22268328051540065,-0.5776364205016018,0
168,-0.8046826711563477,DE,True,-0.810321155425572,-1.2986043422090043,-0.8914931047104405,-0.37313514638153267,-0.5306855850568597,-0.5776364205016018,4
169,0.9248493641916097,ES,True,0.0,0.24827396893930334,-0.1526474339400397,0.6264120853393368,0.7249291908969075,2.031436150269721,5
170,-1.0432388139629625,DE,False,-1.620642310851144,-1.2986043422090043,-0.8914931047104405,-1.455977980745808,-1.28405445062912,-0.5776364205016018,4
171,0.8055712927883022,IN,True,1.215481733138358,1.0217131245134572,-0.5777934189560352,1.292776906486583,1.2271751012784144,-0.5776364205016018,8
172,0.44773707857838,MX,True,-0.810321155425572,0.24827396893930334,1.3305576812632272,-0.7063175569551559,-0.02843967467535279,-0.5776364205016018,10
173,1.7001568283131079,AU,True,0.0,1.7951522800876107,0.27822334570575025,0.9595944959129599,1.2271751012784144,-0.5776364205016018,1
174,-0.5064874926480792,CA,False,0.405160577712786,1.0217131245134572,0.5302164163363884,0.12663846947890203,0.22268328051540065,-0.5776364205016018,3
175,-0.566126528349733,JP,True,1.620642310851144,2.5685914356617645,-0.1704222065171143,2.458915343494264,1.9805439668506748,-0.5776364205016018,9
176,-0.6257655640513866,FR,True,-2.02580288856393,-0.5251651866348505,-0.341586078107197,-1.872455993962837,-1.5351774058198735,1.0996245178513913,6
177,0.8652103284899559,US,True,1.215481733138358,0.24827396893930334,-0.2810570961236848,0.7930032906261484,0.4738062357061541,-0.5776364205016018,15
178,0.44773707857838,ZA,False,-0.810321155425572,-0.5251651866348505,-0.43331893474347777,-1.1227955701721848,-0.7818085402476131,1.658711497302389,16
179,0.7459322570866486,BR,False,0.810321155425572,-0.5251651866348505,-0.32418705899452743,-0.20654394109472113,-0.27956262986610625,-0.5776364205016018,2
180,1.4019616498048393,AE,True,-0.810321155425572,-0.5251651866348505,1.1431302195072646,-0.12324833845131533,0.22268328051540065,-0.018549441050604132,0
181,-0.26793134984146444,IN,True,0.810321155425572,1.0217131245134572,0.8876450922237312,0.4598208800525252,1.7294210116599213,1.9941636849729876,8
182,0.3284590071750726,US,False,-0.405160577712786,-0.5251651866348505,0.2474483201156179,-0.7063175569551559,-1.28405445062912,-0.5776364205016018,15
183,-0.3872094212447718,BR,False,-0.810321155425572,0.24827396893930334,-0.15162636474328695,-1.455977980745808,-0.7818085402476131,-0.5776364205016018,2
184,1.640517792611454,BR,False,-1.620642310851144,-0.5251651866348505,1.126793112359218,-1.455977980745808,-0.5306855850568597,-0.5776364205016018,2
185,-1.5203510995761922,SE,False,0.810321155425572,1.0217131245134572,0.6755894414420885,0.7097076879827425,1.2271751012784144,2.031436150269721,13
186,-0.44684845694642555,SG,True,-0.405160577712786,0.24827396893930334,-0.06859301766334079,-0.12324833845131533,-0.02843967467535279,-0.5776364205016018,14
187,1.5808787569098004,BR,False,-0.405160577712786,1.7951522800876107,-0.4760200485516842,-0.03995273580790954,0.22268328051540065,2.031436150269721,2
188,-1.4607120638745386,DE,True,1.620642310851144,1.7951522800876107,0.060551814341966534,1.709254919703612,0.4738062357061541,-0.5776364205016018,4
189,1.7001568283131079,MX,False,-1.620642310851144,0.24827396893930334,0.6251213946105818,-1.2060911728155905,-0.5306855850568597,2.031436150269721,10
