product_id,category,price_usd,cost_usd,margin_usd,n_views,n_cart,n_purchases,popularidad,rating_promedio,n_ratings,category_encoded
46.0,Electronics,3.9104574684506614,4.652692685510322,2.235127439330583,-1.7953568805385989,-1.5725584420889662,0.0,-1.547549465732856,-3.82221271008706,0.0,2
47.0,Electronics,1.718229876090374,2.194606437813422,0.7143878681253311,-1.2521522810040024,-1.4994641885366566,0.0,-1.3377785865449243,-1.7777342233102156,1.0,2
48.0,Electronics,1.7858540704859918,2.1102584841759056,1.0467051261028657,-1.2741740890932427,-1.4994641885366566,0.0,-1.4776258393368789,-0.7554949799217933,2.0,2
49.0,Electronics,2.170033053727351,2.549549697806024,1.298024271100094,-1.3475801160573775,-1.4994641885366566,0.0,-1.4077022129409016,0.26674426346662894,2.0,2
50.0,Electronics,3.0888527629938904,3.6272589557344688,1.850836392190685,-1.6118418131282621,-1.5287018899575806,0.0,-1.547549465732856,1.2889835068550513,2.0,2
51.0,Electronics,0.20073961025842627,0.19740346972271086,0.18857511802817556,-0.10701826036350151,-0.19838647530554945,0.0,-0.21900056420928882,0.1531621253123598,9.0,2
52.0,Electronics,3.963286258139204,4.548520437380156,2.562944802142545,-1.9788719479489356,-1.6895092477726612,0.0,-1.6174730921288332,0.26674426346662894,2.0,2
53.0,Electronics,0.1708980312729683,0.2278343931158866,0.05402825257755563,-0.10701826036350151,-0.43228808667293955,0.0,-0.14907693781331158,1.2889835068550513,6.0,2
54.0,Electronics,3.1007225227023922,3.4636138241263534,2.174378854595353,-1.7292914562708777,-1.6310338449308137,0.0,-1.547549465732856,-3.82221271008706,0.0,2
55.0,Electronics,-0.36800577746442104,-0.4715717673604646,-0.15026698793943924,0.9059849117415569,0.6348880151907776,0.0,0.6900065789384151,-0.4147485654589857,12.0,2
56.0,Electronics,0.8574215276527074,0.8314020853124849,0.8264352577480882,-0.7676725030407135,-1.0755175179332623,0.0,-1.0231222677630267,0.26674426346662894,3.0,2
57.0,Electronics,1.5327439831807623,1.6848569036298093,1.1234283386758779,-1.31087710257531,-1.60179614350989,0.0,-1.44266402613889,-0.14215143388873985,5.0,2
58.0,Electronics,3.2250206402132497,2.4425995230590534,4.328253675596667,-1.6191824158246757,-1.6310338449308137,0.0,-1.6174730921288332,0.26674426346662894,1.0,2
59.0,Electronics,1.5258896148983883,1.1340698171524948,2.086405904108409,-1.2594928837004158,-1.6748903970621993,0.0,-1.6873967185248104,-3.82221271008706,0.0,2
60.0,Electronics,-0.3384149680502693,-0.1937791056800218,-0.5656073117217879,0.7371510497240472,0.29865444885015446,0.0,0.37535026015651757,0.6926772815451385,12.0,2
61.0,Electronics,1.4550054160757875,1.7037973123807486,0.880433999734959,-1.105340227075733,-1.5433207406680425,0.0,-1.5825112789308446,-3.82221271008706,0.0,2
62.0,Electronics,0.058218903899306076,-0.1178912012845917,0.3667709665848496,-0.011590425310126438,-0.1691487738846257,0.0,-0.3938096301992319,-0.24437535822758216,4.0,2
63.0,Electronics,3.0909425094214438,2.382747831406085,4.0740095987418155,-1.5531169915569545,-1.587177292799428,0.0,-1.5125876525348674,-3.82221271008706,0.0,2
64.0,Electronics,2.3798435950536803,2.111647447484308,2.6430429360897367,-1.5090733753784737,-1.6164149942203518,0.0,-1.6174730921288332,1.2889835068550513,1.0,2
65.0,Electronics,-0.6497871857556788,-0.5859718362161379,-0.7048790670962591,1.126202992633961,0.8687896265581677,0.0,1.0046628977203125,-0.025324091787205835,14.0,2
66.0,Electronics,1.7571827494999632,2.271883305517254,0.6815386334166511,-1.2448116783075889,-1.60179614350989,0.0,-1.4776258393368789,-0.7554949799217933,1.0,2
67.0,Electronics,3.184563149375822,2.5827585478160042,3.969612030900532,-1.8834441128955606,-1.5287018899575806,0.0,-1.5125876525348674,1.2889835068550513,1.0,2
68.0,Electronics,0.6441002123280888,0.4429974365265567,0.9443325110860896,-0.6282010518088577,-0.7977593544344865,0.0,-0.8483132017730838,-0.24437535822758216,2.0,2
69.0,Electronics,0.48402563597752246,0.42494091351732804,0.5456417994163595,-0.444685984398521,-0.47614463880432517,0.0,-0.35884781700124324,-0.19790993807356302,11.0,2
70.0,Electronics,3.584122666323972,3.2194088206309095,3.9106634042315314,-1.86142230480632,-1.587177292799428,0.0,-1.5825112789308446,-3.82221271008706,0.0,2
71.0,Electronics,3.189244181373541,3.854038783179049,1.716964511014901,-1.7733350724493584,-1.6602715463517375,0.0,-1.6873967185248104,-3.82221271008706,0.0,2
72.0,Electronics,1.7425545245070917,1.1163921023182846,2.7010915837256233,-1.1567244459506272,-1.455607636405271,0.0,-1.3727403997429128,1.2889835068550513,1.0,2
73.0,Electronics,2.147798151738186,2.50712318220392,1.3137739041795982,-1.340239513360964,-1.5140830392471187,0.0,-1.4776258393368789,1.2889835068550513,1.0,2
74.0,Electronics,-0.07728025446323597,-0.02180019422149308,-0.16916654763484415,-0.09233705497067457,-0.3153372809892445,0.0,-0.18403875101130018,0.6500839797372873,8.0,2
75.0,Electronics,0.8014163233942848,0.8060219375862264,0.7209127161154111,-0.5474544221483095,-0.8708536079867959,0.0,-1.0231222677630267,-1.2666146016160045,2.0,2
76.0,Electronics,2.9850341604730537,2.223395859114849,4.072884624950423,-1.7953568805385989,-1.5433207406680425,0.0,-1.4776258393368789,-3.82221271008706,0.0,2
77.0,Electronics,0.43219992457420586,0.283519194843648,0.6581391785556738,-0.2611709169881843,-0.739283951592639,0.0,-0.6735041357831407,-0.3173924470410411,7.0,2
78.0,Electronics,1.6673236531151807,1.7159191739813493,1.4303211889679277,-1.4943921699856468,-1.587177292799428,0.0,-1.547549465732856,1.2889835068550513,1.0,2
79.0,Electronics,1.3601309282648772,1.4600973864519962,1.059304832566469,-0.8484191327012617,-1.2509437264588048,0.0,-1.1629695205549813,0.26674426346662894,2.0,2
80.0,Electronics,2.548862286114174,2.430225122675106,2.530320562192144,-1.4063049376286851,-1.5579395913785044,0.0,-1.6174730921288332,-3.82221271008706,0.0,2
81.0,Electronics,1.6674908328293852,1.3361008438291804,2.1075554113866004,-1.3696019241466177,-1.5725584420889662,0.0,-1.5825112789308446,-3.82221271008706,0.0,2
82.0,Electronics,3.644976082294318,4.410255453498299,1.9525340229326253,-1.780675675145772,-1.6310338449308137,0.0,-1.6174730921288332,-3.82221271008706,0.0,2
83.0,Electronics,-0.09834489845297102,-0.24744359714101644,0.17620040632285103,0.23064946367151798,0.006277434640916857,0.0,-0.11411512461532297,0.26674426346662894,6.0,2
84.0,Electronics,-0.4061227523029893,-0.46462695081845357,-0.2652393094198186,1.1041811845447205,0.839551925137244,0.0,0.6550447657404265,0.35967510377466727,11.0,2
85.0,Electronics,2.4380221355967584,2.8407269150037973,1.50051955355086,-1.3622613214502044,-1.587177292799428,0.0,-1.547549465732856,1.2889835068550513,1.0,2
86.0,Electronics,3.724637216112641,3.968691390818068,2.953760697272523,-1.7072696481816372,-1.587177292799428,0.0,-1.6174730921288332,-3.82221271008706,0.0,2
87.0,Electronics,0.4541840569920645,0.21066175584836833,0.8471347755097218,-0.37862056013079975,-0.7246651008821772,0.0,-0.42877144339722045,0.26674426346662894,4.0,2
88.0,Electronics,2.805901096703203,2.0587405723733503,3.884114022754653,-1.685247840092397,-1.5725584420889662,0.0,-1.5825112789308446,-0.4147485654589857,3.0,2
89.0,Electronics,3.9646236958528376,4.6452427914016186,2.3941987334335733,-1.9348283317704547,-1.587177292799428,0.0,-1.547549465732856,-1.7777342233102156,1.0,2
90.0,Electronics,3.984601671700245,3.699232508988038,4.1336332096856525,-1.86142230480632,-1.5287018899575806,0.0,-1.5825112789308446,0.26674426346662894,1.0,2
91.0,Electronics,0.9473642138945924,0.5740650650830567,1.5270689350277384,-0.7236288868622327,-1.0316609658018765,0.0,-0.9531986413670496,0.26674426346662894,8.0,2
92.0,Electronics,0.8585917856521372,0.8123354071698728,0.8635593928640618,-0.6282010518088577,-1.119374070064648,0.0,-1.2328931469509585,-0.24437535822758216,4.0,2
93.0,Electronics,1.0795197779730492,1.0805315950831729,0.9803316724106701,-0.9218251596653964,-1.2070871743274192,0.0,-1.0580840809610155,-0.24437535822758216,4.0,2
94.0,Electronics,-0.21411685053941196,-0.05652427693154843,-0.47560940841033644,0.5242735715280566,0.29865444885015446,0.0,0.4802356997504834,-0.025324091787205835,14.0,2
95.0,Electronics,-0.35128780604399634,-0.40805826334898154,-0.21844039969786377,0.4875705580459893,0.1232282403246119,0.0,0.34038844695852893,-0.012048257457486403,11.0,2
96.0,Electronics,0.5367708358089623,0.2727862965514492,0.9587321756159218,-0.4960702032734153,-0.7831405037240247,0.0,-1.093045894159004,-0.5851217726903898,6.0,2
97.0,Electronics,1.1824188920657632,1.2013714029141658,1.0419802361790145,-0.7456506949514731,-1.3678945321424998,0.0,-1.44266402613889,0.26674426346662894,2.0,2
98.0,Electronics,2.585474643524904,1.8752711462725853,3.6177202289527566,-1.516413978074887,-1.5725584420889662,0.0,-1.547549465732856,0.26674426346662894,1.0,2
99.0,Electronics,1.2747020943065075,0.8144819868283125,1.9797583886843395,-1.2961958971824832,-1.5725584420889662,0.0,-1.652434905326822,-3.82221271008706,0.0,2
100.0,Electronics,3.0677045291470537,2.248523468057762,4.250630483990539,-1.67056663469957,-1.5433207406680425,0.0,-1.3727403997429128,1.0334236960079457,4.0,2
101.0,Electronics,-0.43437612400350695,-0.3288873547700554,-0.583156902867521,1.1555654034196148,0.9272650294000153,0.0,1.0745865241162897,0.3397613522800874,14.0,2
102.0,Electronics,0.8641923060779795,0.8975672465490997,0.7267625798306556,-0.7603319003443001,-1.236324875748343,0.0,-1.1280077073569927,-3.82221271008706,0.0,2
103.0,Electronics,-0.5458849933777394,-0.48849186584463705,-0.5989065359470251,0.7298104470276338,0.7518388208744727,0.0,0.7948920185323809,0.3306342161784054,16.0,2
104.0,Electronics,0.4960625754002282,0.274680337426543,0.8457848069600503,-0.2831927250774247,-0.5930954444880202,0.0,-0.42877144339722045,-0.17135826941412324,7.0,2
105.0,Electronics,1.7786653427752095,1.3799163227396865,2.3287252587744924,-1.2741740890932427,-1.5433207406680425,0.0,-1.547549465732856,-1.2666146016160045,2.0,2
106.0,Electronics,0.5371887850944728,0.7435185887081266,0.12107669054458692,-0.23914910889894392,-0.8123782051449484,0.0,-0.9531986413670496,0.26674426346662894,2.0,2
107.0,Electronics,-0.6786256864559114,-0.6278932742515502,-0.7078039989538814,1.2876962519550572,0.9565027308209391,0.0,0.9347392713243353,0.6500839797372873,16.0,2
108.0,Electronics,1.6983354901000687,1.3604708364220557,2.1471544888436394,-0.9438469677546367,-1.5725584420889662,0.0,-1.5125876525348674,-3.82221271008706,0.0,2
109.0,Electronics,2.384858986479808,2.5761925394490115,1.8287869058793795,-1.4576891565035794,-1.6164149942203518,0.0,-1.5825112789308446,0.77786388516084,2.0,2
110.0,Electronics,1.8492987720265035,2.3223910621864254,0.8394849537282487,-1.0686372135936657,-1.6164149942203518,0.0,-1.652434905326822,-3.82221271008706,0.0,2
111.0,Electronics,2.525039176840069,3.2546379809076567,0.9972062792815672,-1.3475801160573775,-1.4848453378261948,0.0,-1.3727403997429128,0.4711921121443136,5.0,2
112.0,Electronics,3.213736009504463,3.5546540555225348,2.3163505470691677,-1.6632260320031564,-1.5725584420889662,0.0,-1.5125876525348674,0.77786388516084,2.0,2
113.0,Electronics,1.1764840122115126,1.0088105806129497,1.3691226147161406,-0.9144845569689829,-1.3678945321424998,0.0,-1.2328931469509585,-1.7777342233102156,1.0,2
114.0,Electronics,-0.683808257596243,-0.6491065320526022,-0.6839545545763467,1.3390804708299515,0.7810765222953965,0.0,0.4452738865524948,0.26674426346662894,15.0,2
115.0,Electronics,0.026036808914988507,-0.16397952924521067,0.36227107141927695,0.29671488793923917,-0.008341416069545023,0.0,-0.009229685021357145,0.16452033912778666,10.0,2
116.0,Electronics,3.3960454878441944,3.678650598145351,2.586119262245244,-1.8173786886278394,-1.6456526956412756,0.0,-1.5825112789308446,0.26674426346662894,1.0,2
117.0,Electronics,2.5486115165428673,1.7747607105009344,3.69759336814167,-1.5090733753784737,-1.5725584420889662,0.0,-1.5125876525348674,-0.24437535822758216,2.0,2
118.0,Electronics,0.5300836472407924,0.1798520242801738,1.1063287370467023,-0.5621356275411364,-0.7831405037240247,0.0,-0.8483132017730838,-0.3173924470410411,7.0,2
119.0,Electronics,3.8824548663214498,3.9204564831990094,3.4644987985650104,-1.7146102508780507,-1.5725584420889662,0.0,-1.5125876525348674,-1.2666146016160045,2.0,2
120.0,Electronics,3.8492696930519066,3.3649974292297964,4.3649278211960825,-1.5531169915569545,-1.5287018899575806,0.0,-1.44266402613889,-3.82221271008706,0.0,2
121.0,Electronics,-0.7466678301370399,-0.7426721512822422,-0.6864294969174116,1.5886609625080093,1.6582075649231092,0.0,1.6689373484820962,-0.7554949799217933,15.0,2
122.0,Electronics,1.643751313412382,1.2595815924753857,2.1800037235523186,-1.0979996243793195,-1.5579395913785044,0.0,-1.5125876525348674,-3.82221271008706,0.0,2
123.0,Electronics,-0.3188549414883724,-0.21069920416419427,-0.48280924067525255,0.6784262281527395,0.31327329956061634,0.0,0.4452738865524948,0.4857955299070053,14.0,2
124.0,Electronics,2.0441467289315534,1.8649170561554052,2.179103744519204,-1.2594928837004158,-1.5140830392471187,0.0,-1.5125876525348674,-3.82221271008706,0.0,2
125.0,Electronics,2.2483567498320407,1.5996250642505823,3.2014799261372935,-1.531095183467714,-1.6164149942203518,0.0,-1.5825112789308446,-2.799973466698638,1.0,2
126.0,Electronics,2.3811810327673144,2.673419971037167,1.6456411726405753,-1.5237545807713007,-1.60179614350989,0.0,-1.5825112789308446,-3.82221271008706,0.0,2
127.0,Electronics,2.8899089030908374,3.231025604664819,2.0213824189658856,-1.6412042239139162,-1.5287018899575806,0.0,-1.4776258393368789,-3.82221271008706,0.0,2
128.0,Electronics,0.6022216939199247,0.6817728561800648,0.4061450492836096,-0.6208604491124442,-0.9147101601181815,0.0,-0.8483132017730838,-0.025324091787205835,7.0,2
129.0,Electronics,3.178377499950265,3.5323043731964265,2.2610018365326257,-1.780675675145772,-1.587177292799428,0.0,-1.5825112789308446,-0.7554949799217933,2.0,2
130.0,Electronics,2.744796911161551,3.2295103719647438,1.6334914556935296,-1.6412042239139162,-1.718746949193585,0.0,-1.722358531722799,-3.82221271008706,0.0,2
131.0,Electronics,3.1857334073752517,3.291761182059498,2.709416389781932,-1.7733350724493584,-1.5725584420889662,0.0,-1.547549465732856,-2.799973466698638,1.0,2
132.0,Electronics,-0.34635600447497106,-0.4720768449271563,-0.09109336651215999,0.7224698443312203,0.44484295595477324,0.0,0.30542663376054036,0.062296414788944335,10.0,2
133.0,Electronics,3.819929653209061,3.4852058901024243,4.07175965115903,-1.7733350724493584,-1.5433207406680425,0.0,-1.547549465732856,-0.24437535822758216,2.0,2
134.0,Electronics,2.239329045265011,2.3884299540313667,1.7716382372766073,-1.3989643349322716,-1.5725584420889662,0.0,-1.5825112789308446,1.2889835068550513,1.0,2
135.0,Electronics,1.579554303157951,0.9739602285112212,2.5161458924205897,-1.090659021682906,-1.5725584420889662,0.0,-1.547549465732856,1.2889835068550513,1.0,2
136.0,Electronics,2.813424183842394,2.771783827150378,2.6338181510003134,-1.5237545807713007,-1.587177292799428,0.0,-1.547549465732856,-0.7554949799217933,1.0,2
137.0,Electronics,2.389540018477527,1.683341670929734,3.432324548131167,-1.3696019241466177,-1.5433207406680425,0.0,-1.547549465732856,0.77786388516084,2.0,2
138.0,Electronics,0.449837384422754,0.16583612180447874,0.9153081872681463,-0.05563404148860724,-0.6369519966194058,0.0,-0.6385423225851521,0.39452416889018177,8.0,2
139.0,Electronics,2.7232307280292036,2.180337996554381,3.4449242545947696,-1.531095183467714,-1.5287018899575806,0.0,-1.4776258393368789,-0.7554949799217933,2.0,2
140.0,Electronics,1.6017056152900142,1.4382527816925796,1.7484637771739084,-1.075977816290079,-1.5725584420889662,0.0,-1.6174730921288332,1.2889835068550513,1.0,2
141.0,Electronics,2.902530971513258,3.0610670034730574,2.358199572108993,-1.6045012104318488,-1.60179614350989,0.0,-1.6174730921288332,-3.82221271008706,0.0,2
142.0,Electronics,-0.3826340024572926,-0.4705616122270812,-0.19144102870442845,1.001412746794932,0.7810765222953965,0.0,1.0046628977203125,0.051536001700645116,19.0,2
143.0,Electronics,2.2078156691375104,1.638642306277517,3.0228340880640623,-1.2961958971824832,-1.587177292799428,0.0,-1.5125876525348674,-3.82221271008706,0.0,2
144.0,Electronics,1.5628363317375265,2.08803507124147,0.48601818847252276,-1.0979996243793195,-1.5579395913785044,0.0,-1.547549465732856,-3.82221271008706,0.0,2
145.0,Electronics,2.4676965348680118,2.0982628919669772,2.9033618714181104,-1.5090733753784737,-1.60179614350989,0.0,-1.4776258393368789,0.26674426346662894,1.0,2
146.0,Electronics,1.4621941437865702,1.4022660050657951,1.4370710317162867,-1.0833184189864926,-1.5725584420889662,0.0,-1.652434905326822,0.26674426346662894,1.0,2
147.0,Electronics,0.7332069999989522,0.39829807187434013,1.2638250678417424,-0.5327732167554826,-0.9000913094077196,0.0,-1.0580840809610155,0.062296414788944335,5.0,2
148.0,Electronics,0.6280509597644809,0.3078891874365233,1.1418779088547257,-0.444685984398521,-0.8854724586972578,0.0,-0.743427762179118,-0.24437535822758216,6.0,2
149.0,Electronics,3.9841001325576317,3.6603415363527763,4.201581626685798,-1.67056663469957,-1.5725584420889662,0.0,-1.5125876525348674,-3.82221271008706,0.0,2
150.0,Electronics,2.0187354123725076,1.495831624295435,2.768365016450933,-1.2081086648255215,-1.5287018899575806,0.0,-1.6174730921288332,0.26674426346662894,1.0,2
151.0,Electronics,3.787663968367642,2.9257062155996776,4.9818634483960835,-1.9128065236812144,-1.6310338449308137,0.0,-1.5125876525348674,-0.24437535822758216,2.0,2
152.0,Electronics,3.473784054949169,3.8275222109277336,2.530095567433865,-1.6999290454852238,-1.6748903970621993,0.0,-1.722358531722799,-3.82221271008706,0.0,2
153.0,Electronics,3.5254425866382815,3.4373497906583848,3.3643761311310207,-1.8173786886278394,-1.6164149942203518,0.0,-1.547549465732856,-3.82221271008706,0.0,2
154.0,Electronics,-0.7346308907143341,-0.718175889297694,-0.6976792348313431,1.5960015652044228,1.4096871028452573,0.0,1.6339755352841074,-0.528330703613255,9.0,2
155.0,Electronics,0.686898219164376,0.40360138632460313,1.1297281919076796,-0.4153235736128671,-0.9293290108286434,0.0,-0.7783895753771065,0.062296414788944335,10.0,2
156.0,Electronics,0.7541880541315851,1.015502858371615,0.22052437370374087,-0.554795024844723,-1.0316609658018765,0.0,-0.8133513885750951,0.7210728160837058,9.0,2
157.0,Electronics,2.825210353693794,3.3663863925381987,1.6060420951835368,-1.5971606077354352,-1.5725584420889662,0.0,-1.6174730921288332,0.26674426346662894,2.0,2
158.0,Electronics,2.6454921609242286,3.2656234179832015,1.3018491819908307,-1.7219508535744643,-1.6164149942203518,0.0,-1.6174730921288332,-1.7777342233102156,1.0,2
159.0,Electronics,1.0217591867154818,0.9091840305830089,1.130178181424237,-0.7089476814694058,-1.119374070064648,0.0,-1.3727403997429128,-2.1184806377730228,3.0,2
160.0,Electronics,0.966840650599387,0.8892334666986864,1.017905797043201,-0.6428822572016846,-1.0901363686437242,0.0,-1.1629695205549813,-0.24437535822758216,4.0,2
161.0,Electronics,0.585336542785296,0.2562450062422955,1.1189284435103057,-0.48872960057700177,-0.8123782051449484,0.0,-0.8483132017730838,0.26674426346662894,4.0,2
162.0,Electronics,2.2736008866768818,1.7152878270229845,3.0633331445542153,-1.3842831295394447,-1.5725584420889662,0.0,-1.5825112789308446,-1.7777342233102156,2.0,2
163.0,Electronics,1.6827877766790738,1.2790270787930165,2.25042708289353,-0.995231186629531,-1.4994641885366566,0.0,-1.5825112789308446,0.77786388516084,2.0,2
164.0,Electronics,3.4614127560980545,4.033972666312972,2.1289299134230704,-1.7733350724493584,-1.5725584420889662,0.0,-1.6174730921288332,0.77786388516084,2.0,2
165.0,Electronics,3.6003390986017836,4.458490361117358,1.7464388243494013,-1.780675675145772,-1.60179614350989,0.0,-1.5825112789308446,-3.82221271008706,0.0,2
